trade_date,avg_portfolio_price,total_volume,avg_daily_return,portfolio_volatility,active_stocks,avg_rsi,cumulative_return,portfolio_value_normalized
2006-11-06,93.495,123845267,0.018006002812818816,0.01505959929326313,8,64.3969252147975,0.20131259820155634,120.13125982015565
2006-11-07,93.37875000000001,125130467,0.008446057934349426,0.01164161926713977,8,66.62231062561133,0.20975865613590577,120.97586561359057
2006-11-08,94.09125,161574200,0.016287528130600547,0.01828133582341581,8,69.99976166932004,0.22604618426650633,122.60461842665063
2006-11-09,93.84374999999999,183075067,-0.008161792922868815,0.01397862138798144,8,68.83749282637953,0.21788439134363752,121.78843913436374
2006-11-10,94.0325,97627400,0.0029174774725705837,0.009788274313787019,8,65.86915863091872,0.2208018688162081,122.08018688162082
2006-11-13,95.67625,114015567,0.01741504439588173,0.01616990553277874,8,68.9984348004921,0.23821691321208985,123.82169132120899
2006-11-14,96.91606250000001,146264967,0.006562743061712045,0.017034475348265153,8,64.72120859147695,0.24477965627380188,124.47796562738019
2006-11-15,97.16375000000001,154736800,8.692393400979782E-4,0.019170601805883855,8,62.88898552851443,0.24564889561389985,124.56488956138998
2006-11-16,97.8775,139523567,0.005231117160033266,0.011810826003864617,8,68.9843888507997,0.2508800127739331,125.0880012773933
2006-11-17,98.125,105668600,0.00148072574326318,0.008148238760130846,8,66.05783046427351,0.2523607385171963,125.23607385171962
2006-11-20,97.82000000000001,150603867,0.007793913834219018,0.008964575800500706,8,66.0368840057009,0.2601546523514153,126.01546523514153
2006-11-21,99.87625,140428600,0.002037144922576496,0.013767064777447728,8,74.35481880873282,0.26219179727399183,126.21917972739918
2006-11-22,100.08625,102701567,0.004641546416659754,0.01006682579053032,8,76.8580823955,0.2668333436906516,126.68333436906516
2006-11-24,99.7625,53044400,0.006353891007639924,0.008781424943376059,8,74.08229233772549,0.27318723469829154,127.31872346982915
2006-11-27,96.36000000000001,170692967,-0.021934492681407954,0.01610735208773297,8,60.91657377415165,0.2512527420168836,125.12527420168836
2006-11-28,97.21375,137533567,0.0061311989622276535,0.013071804444683952,8,59.19864593175739,0.2573839409791112,125.73839409791113
2006-11-29,96.61250000000001,153550900,-0.006401875608528677,0.014450913765029013,8,56.741103718429926,0.25098206537058254,125.09820653705826
2006-11-30,96.62625,138015100,0.0010415021523669816,0.007695570984894495,8,57.07402849044924,0.2520235675229495,125.20235675229495
2006-12-01,95.58624999999999,167814467,-0.013232103693479581,0.011716704978618793,8,50.76710632650556,0.23879146382946995,123.879146382947
2006-12-04,96.23375,130280067,0.003726110237774631,0.01384753099020893,8,46.53241663220366,0.24251757406724458,124.25175740672445
2006-12-05,96.4425,113084567,-0.0020364261090844342,0.007316431286631109,8,44.408138913572145,0.24048114795816014,124.048114795816
2006-12-06,96.4025,112555967,-5.657238707874272E-7,0.009028936370203482,8,40.52579663284099,0.24048058223428936,124.04805822342895
2006-12-07,94.89,126427067,-0.01880339906640914,0.009759821031703524,8,33.91247443916707,0.2216771831678802,122.16771831678801
2006-12-08,95.36124999999998,180566567,0.008316307440957328,0.009489030594512645,8,37.984425004490745,0.22999349060883753,122.99934906088374
2006-12-11,95.5975,162783300,0.003677849597217872,0.010557628205737477,8,38.971263149757945,0.2336713402060554,123.36713402060555
2006-12-12,95.06124999999999,148003000,-0.003359583173373128,0.013701831995669638,8,36.42921146275062,0.23031175703268228,123.03117570326822
2006-12-13,95.005,128615700,-0.00654723763335955,0.012382545689714787,8,34.01051175004902,0.22376451939932274,122.37645193993228
2006-12-14,95.88000000000001,221422300,0.024936171944552537,0.04092883239631013,8,40.9934228818004,0.24870069134387526,124.87006913438752
2006-12-15,95.67250000000001,196048467,-0.00263708821582752,0.016584821707966935,8,48.76028742195617,0.24606360312804773,124.60636031280477
2006-12-18,92.77874999999999,143346400,-0.02102936460638036,0.02106658557431647,8,41.409896143029805,0.22503423852166737,122.50342385216672
2006-12-19,93.63374999999999,138675067,0.011469050639325785,0.013178475264019456,8,43.439785198185966,0.23650328916099317,123.65032891609933
2006-12-20,92.8175,86331667,3.654483526980461E-6,0.013030411321171886,8,44.11421085507398,0.23650694364452016,123.65069436445202
2006-12-21,91.43749999999999,116330300,-0.01673493021724307,0.014023452924430652,8,45.435037173303215,0.2197720134272771,121.97720134272771
2006-12-22,90.96374999999999,92063267,-0.011603566444632441,0.009962103900125963,8,41.120226767900874,0.20816844698264464,120.81684469826446
2006-12-26,91.20375,75405900,0.0026610205860805574,0.01419796279162908,8,42.68081886395585,0.2108294675687252,121.08294675687252
2006-12-27,92.69,128461667,0.0093438808281176,0.01766703347906021,8,46.137048905249735,0.2201733483968428,122.01733483968428
2006-12-28,91.78625000000001,90610100,-0.0022943799404982193,0.006518198117844247,8,49.15012529834629,0.21787896845634458,121.78789684563446
2006-12-29,91.78875000000001,109141267,-0.004482691734463932,0.007418513555706327,8,46.42645585643541,0.21339627672188063,121.33962767218807
2007-01-03,92.27875,199978700,-0.008439485771700818,0.018143023084120042,8,43.173993789991215,0.20495679095017982,120.49567909501798
2007-01-04,94.57,138939867,0.010209022929051752,0.026561817614326508,8,46.863872172940475,0.2151658138792316,121.51658138792317
2007-01-05,94.74374999999999,136469100,-7.070527687720943E-4,0.027391530355806958,8,44.30569194053365,0.2144587611104595,121.44587611104596
2007-01-08,94.2025,125564067,-0.008858186624931446,0.016821374747202033,8,37.33593574128565,0.20560057448552804,120.56005744855281
2007-01-09,95.33250000000001,210704567,0.006905393370824978,0.026989311032465917,8,38.86614601866919,0.212505967856353,121.2505967856353
2007-01-10,96.55874999999999,219721567,0.014462858368346623,0.02168110881965201,8,46.553383930062694,0.22696882622469963,122.69688262246996
2007-01-11,98.06750000000001,214352600,0.013420037240772589,0.015349200835459605,8,49.78098666445289,0.24038886346547222,124.03888634654723
2007-01-12,98.45625000000001,304003367,0.0018276007285006573,0.02532239151556883,8,49.86792107170234,0.24221646419397289,124.22164641939727
2007-01-16,98.8325,183907400,-0.005378265346689218,0.024506947043092957,8,53.904832351190734,0.23683819884728366,123.68381988472836
2007-01-17,97.43,172421867,-0.008343967788491353,0.012703356820193858,8,53.30840715832853,0.2284942310587923,122.84942310587923
2007-01-18,94.77375,211826267,-0.02455182717365441,0.022311353446714255,8,46.25998957535578,0.2039424038851379,120.39424038851378
2007-01-19,95.0199375,182075767,0.0070249177481437435,0.007559325939724358,8,45.12767147410149,0.21096732163328163,121.09673216332817
2007-01-22,93.47625,168115600,-0.018234561687070702,0.012141217051974918,8,43.38257966634475,0.19273275994621092,119.2732759946211
2007-01-23,93.045,147184267,-0.001543620036905367,0.0057491784339118585,8,43.468879158933944,0.19118913990930556,119.11891399093055
2007-01-24,96.025,203747167,0.017789078280382457,0.013960029688965783,8,48.23544469788606,0.208978218189688,120.8978218189688
2007-01-25,94.3475,201195800,-0.022344741929292204,0.011078575651361095,8,43.843846807707614,0.1866334762603958,118.66334762603958
2007-01-26,95.2175,192112000,-0.008265936526429474,0.012420102762818203,8,45.666580582243114,0.17836753973396632,117.83675397339664
2007-01-29,94.69249999999998,162178800,-0.0036314547241673256,0.017497962933383692,8,45.95981058792743,0.174736085009799,117.47360850097989
2007-01-30,94.97874999999999,129299667,-5.484803234233602E-4,0.009636330498410376,8,44.08471826809619,0.17418760468637565,117.41876046863757
2007-01-31,96.07499999999999,177155400,0.007531993437811586,0.011711214294954454,8,42.54707564846472,0.18171959812418723,118.17195981241872
2007-02-01,93.83749999999999,174524767,-2.124944990245835E-4,0.025225549831812397,8,39.45728668698221,0.18150710362516265,118.15071036251625
2007-02-02,93.87,154634567,0.0031899609746792873,0.015412873254071048,8,38.55457225045624,0.18469706459984192,118.46970645998418
2007-02-05,91.94625,170602667,-0.005868503825637509,0.011607232799186216,8,35.092400724585076,0.17882856077420442,117.88285607742044
2007-02-06,92.70875000000001,179133567,0.0016893935362005342,0.014507770434317753,8,38.56534230872788,0.18051795431040496,118.05179543104049
2007-02-07,93.17875,156276267,0.011608613256989472,0.015033260999702279,8,49.64090742282893,0.19212656756739444,119.21265675673945
2007-02-08,93.31625,128044600,0.002015106499352614,0.00881512057166336,8,49.412795685715096,0.19414167406674704,119.4141674066747
2007-02-09,91.31625,165229400,-0.02234358413857998,0.015480853247262593,8,47.05242650097383,0.17179808992816706,117.1798089928167
2007-02-12,91.19250000000001,130010700,0.0021413446981741217,0.010323624256435472,8,49.49301066565674,0.17393943462634118,117.39394346263413
2007-02-13,91.51375,118304800,5.508626766607882E-4,0.01143107601141435,8,45.5461348539392,0.17449029730300197,117.4490297303002
2007-02-14,92.71875,149595400,0.007180231843366311,0.016420294193687544,8,51.12581037947032,0.18167052914636828,118.16705291463683
2007-02-15,92.11125000000001,117468967,-0.003850479296360607,0.006000659971191466,8,49.65613085009234,0.17782004985000766,117.78200498500078
2007-02-16,93.0,174859200,0.0018117327773913864,0.014228494242217749,8,51.51644227369927,0.17963178262739904,117.9631782627399
2007-02-20,93.65125,129728667,0.01044301041131747,0.014224947727050553,8,53.69745083372124,0.19007479303871652,119.00747930387166
2007-02-21,94.2675,173133800,0.0021160501785135455,0.021162860936748906,8,52.23549915991542,0.19219084321723007,119.21908432172302
2007-02-22,94.24,148257100,0.00163728148447134,0.014790104446206544,8,52.047768584554866,0.1938281247017014,119.38281247017014
2007-02-23,93.46,127651967,-0.004573633531869598,0.0077137693650789745,8,51.6138994895865,0.1892544911698318,118.92544911698317
2007-02-26,92.6737375,174764967,-0.0016203421486103362,0.02580446974934065,8,55.15104070284133,0.18763414902122147,118.76341490212215
2007-02-27,89.095,214417467,-0.023774757836399207,0.007104277326104246,8,42.38401380884198,0.16385939118482226,116.38593911848223
2007-02-28,89.15124999999999,193101000,-9.009614925071663E-4,0.01932002146885343,8,39.280964037053046,0.16295842969231508,116.2958429692315
2007-03-01,89.35375,202213300,0.01493722019971185,0.020669782489047606,8,39.8722614619292,0.17789564989202694,117.7895649892027
2007-03-02,87.3025,179137700,-0.02014391194079901,0.008014956278166705,8,39.242827621083,0.15775173795122793,115.77517379512278
2007-03-05,87.15084999999999,155918367,-0.00457385044015126,0.018344108110732994,8,35.79820508169694,0.15317788751107667,115.31778875110767
2007-03-06,90.16125000000002,138010867,0.013874789677767892,0.014167926424483137,8,41.79397680129365,0.16705267718884456,116.70526771888446
2007-03-07,89.61749999999999,133756400,-0.009374626097811149,0.008769441243687871,8,37.24339939716678,0.15767805109103342,115.76780510910334
2007-03-08,89.75875000000002,145247467,-0.002412729108809504,0.012720425215302948,8,39.34539499278229,0.15526532198222393,115.5265321982224
2007-03-09,89.47374999999998,143562767,-0.009803860983052574,0.010422329148746747,8,38.79290081137364,0.14546146099917134,114.54614609991714
2007-03-12,89.97125000000003,97906467,0.008046278317934712,0.005514685822953537,8,37.01942788656002,0.15350773931710607,115.3507739317106
2007-03-13,87.70874999999998,160258267,-0.018771452996118338,0.007792278955731721,8,32.034675572474114,0.13473628632098772,113.47362863209878
2007-03-14,88.7025,173169167,0.011654149525364733,0.013583786026657987,8,35.281404932769334,0.14639043584635245,114.63904358463523
2007-03-15,88.28375,114382500,-0.005417151671056881,0.0036533986616108178,8,35.016395065017505,0.14097328417529556,114.09732841752955
2007-03-16,87.57875000000001,134096500,-0.002849069346343414,0.005407670443961128,8,32.78447937954451,0.13812421482895215,113.8124214828952
2007-03-19,88.86125000000001,115323700,0.008539767273344297,0.00730327955360644,8,44.873928301588904,0.14666398210229645,114.66639821022963
2007-03-20,88.81750000000001,115429367,0.004709652072249292,0.02102170223163809,8,45.588064055969994,0.15137363417454575,115.13736341745458
2007-03-21,91.10374999999999,187271800,0.019011881457315444,0.009203265973318739,8,51.310034424302124,0.1703855156318612,117.03855156318612
2007-03-22,91.78625,128217967,0.0016972945307326365,0.012603511088103194,8,58.0199477317246,0.17208281016259383,117.20828101625938
2007-03-23,91.64625,102824100,0.00247389152904326,0.01397518010714775,8,62.240103803671964,0.1745567016916371,117.45567016916371
2007-03-26,92.28250000000001,114755100,0.0026163646340854746,0.011702516019727799,8,55.88395299940373,0.17717306632572255,117.71730663257225
2007-03-27,91.9775,127093600,-0.0016675032415512411,0.010251432071037013,8,57.170150497962354,0.1755055630841713,117.55055630841713
2007-03-28,91.3775,122942500,-0.0036299164450117735,0.008627474217736684,8,52.62949684449527,0.17187564663915955,117.18756466391595
2007-03-29,91.31500000000001,125064200,-0.008690495803884531,0.01358407802784865,8,53.50514816973573,0.16318515083527502,116.3185150835275
2007-03-30,90.8225,110758400,-0.005117784181954735,0.0065564880053619965,8,50.95906215936256,0.15806736665332027,115.80673666533204
2007-04-02,91.11125,99238367,0.001399458251660499,0.00906716498338477,8,61.78697902750059,0.15946682490498076,115.94668249049809
2007-04-03,93.29375,108441300,0.009017854802087341,0.009680962030188445,8,62.484688479479985,0.1684846797070681,116.8484679707068
2007-04-04,93.29625,116329500,0.005286815902093806,0.011842842963707953,8,65.76154895268442,0.1737714956091619,117.37714956091618
2007-04-05,93.67125,89039200,0.011199951196077732,0.027653080863082637,8,68.83858356914368,0.18497144680523964,118.49714468052397
2007-04-09,93.24875000000002,121215167,-0.004630496689912721,0.009513094228835766,8,67.02337224368745,0.18034095011532691,118.0340950115327
2007-04-10,93.10874999999999,107303800,5.436834329806503E-4,0.008684585399466009,8,66.24996125018191,0.18088463354830756,118.08846335483076
2007-04-11,92.25375,120319467,-0.007555077586993298,0.006228846977146181,8,53.52996273564356,0.17332955596131425,117.33295559613141
2007-04-12,92.7125,125334400,0.010659409635951422,0.018453543084207345,8,56.62598358287718,0.18398896559726566,118.39889655972658
2007-04-13,92.36000000000001,112934467,-5.181713948052924E-4,0.008222001344247094,8,57.27564646438405,0.18347079420246037,118.34707942024605
2007-04-16,93.91624999999999,112379267,0.00708586465313257,0.013112493097450427,8,58.539576112777425,0.19055665885559295,119.05566588555929
2007-04-17,93.51750000000001,110559200,-0.0090596070564639,0.010967396509166743,8,58.934290940598466,0.18149705179912906,118.1497051799129
2007-04-18,93.62750000000001,132309667,0.009568252866056675,0.015502970523104342,8,58.966568418431414,0.19106530466518573,119.10653046651858
2007-04-19,92.995,157860500,0.006584048695100259,0.015277468339468714,8,58.78010457999753,0.197649353360286,119.76493533602861
2007-04-20,94.66499999999999,173635700,-0.004646986933942448,0.01262951329135775,8,62.54795860139068,0.19300236642634355,119.30023664263436
2007-04-23,94.32125,129468800,-7.96022045332429E-4,0.01172704226185458,8,60.556140302736836,0.1922063443810111,119.22063443810111
2007-04-24,94.26499999999999,242590300,0.007979160505716976,0.022267414871465104,8,57.28343177497174,0.2001855048867281,120.0185504886728
2007-04-25,96.37974999999999,244424700,0.015030410801814376,0.02435426122122352,8,60.27634107341797,0.21521591568854248,121.52159156885425
2007-04-26,98.08498750000001,207442520,0.013466115592247427,0.03948470169260498,8,61.73685543578356,0.2286820312807899,122.868203128079
2007-04-27,97.91887500000001,245333967,0.0010486178529276733,0.012396311704993243,8,61.871048087967736,0.22973064913371757,122.97306491337177
2007-04-30,96.66624999999999,153754100,-0.010927539702202681,0.010650389234711382,8,58.35390747312131,0.2188031094315149,121.88031094315149
2007-05-01,96.2371875,158411367,-0.005547601243872817,0.010193730857518953,8,61.182520360881014,0.21325550818764208,121.32555081876421
2007-05-02,95.98,165983067,0.002133770654867282,0.011226597859619823,8,59.9750917282783,0.21538927884250936,121.53892788425094
2007-05-03,97.3775,158479067,0.008611557095282787,0.01684139911205284,8,64.75360160938018,0.22400083593779213,122.40008359377921
2007-05-04,97.27125,164653367,-0.002765326682317972,0.010676538295556861,8,62.13043421249896,0.22123550925547417,122.1235509255474
2007-05-07,96.71125,142453200,-0.008618027515765483,0.02008483354850052,8,60.85632769999493,0.21261748173970868,121.26174817397086
2007-05-08,97.0525,146961300,0.007153083809082619,0.00863014692196095,8,64.50262472742031,0.2197705655487913,121.97705655487914
2007-05-09,97.7912375,127072967,0.012632339475535184,0.010475813841390331,8,66.89552892529287,0.23240290502432648,123.24029050243266
2007-05-10,96.46000000000001,183400500,-0.0036946337736541374,0.02204823058788319,8,59.95602809243697,0.22870827125067233,122.87082712506722
2007-05-11,97.77874999999999,151235867,0.012364337462869959,0.012151983981767003,8,67.3080655447698,0.2410726087135423,124.10726087135421
2007-05-14,97.38375,173161400,0.0039085704829796755,0.012490469032780034,8,67.22177617224972,0.244981179196522,124.4981179196522
2007-05-15,96.58749999999999,180524000,-0.006496278508449419,0.011470442212092273,8,61.11327541276421,0.23848490068807257,123.84849006880725
2007-05-16,98.96375,154613900,0.011893046234166156,0.015008819167676827,8,59.506215769791666,0.25037794692223875,125.03779469222387
2007-05-17,98.51500000000001,130657400,-0.003023537174824067,0.013227925673943998,8,56.68054871553899,0.24735440974741468,124.73544097474148
2007-05-18,99.1025,140488667,0.010557128511029313,0.021793879578001926,8,62.49695962624002,0.257911538258444,125.7911538258444
2007-05-21,100.34374999999999,155493300,0.014781526133241484,0.026850835747970293,8,67.929357402463,0.27269306439168545,127.26930643916855
2007-05-22,101.23000000000002,117529800,0.0027648223992444826,0.013288503662331507,8,68.34020080573922,0.2754578867909299,127.545788679093
2007-05-23,100.68250000000002,159737400,-0.009503466040223427,0.010369123665999852,8,62.74670167594958,0.26595442075070647,126.59544207507065
2007-05-24,99.99499999999998,162314000,-0.0149790618468865,0.013806113918335442,8,57.86737537090823,0.25097535890381995,125.09753589038199
2007-05-25,101.64999999999999,121715600,0.0035092908599662653,0.015181454580248908,8,62.093538573156316,0.2544846497637862,125.44846497637863
2007-05-29,102.28125,119277067,0.001686742034547633,0.013602404092932638,8,61.405266686211974,0.2561713917983338,125.61713917983339
2007-05-30,104.69875,164797267,0.02476486301719737,0.02024880282797671,8,62.92307687536157,0.2809362548155312,128.09362548155312
2007-05-31,104.623625,183959400,-0.009164904348341881,0.01731593814174417,8,64.03862410583478,0.2717713504671893,127.17713504671893
2007-06-01,104.57587500000001,115180100,-0.00439343856463773,0.010451892402338575,8,57.94065289695764,0.26737791190255156,126.73779119025514
2007-06-04,105.914375,126079267,0.008917056287602813,0.017730378878631367,8,57.02456746898624,0.27629496819015437,127.62949681901543
2007-06-05,108.08500000000001,170534767,0.012771763058756613,0.014962268988318211,8,60.41078376853754,0.28906673124891097,128.9066731248911
2007-06-06,107.9425,156980800,0.004590355059607089,0.02526158077221429,8,58.07417664940405,0.29365708630851806,129.36570863085183
2007-06-07,107.42486249999999,243392167,-0.001173770090562571,0.022480008496876737,8,59.21184283322115,0.2924833162179555,129.24833162179553
2007-06-08,107.94624999999998,183494400,0.006645357544345371,0.01692234519079175,8,60.025381169491865,0.29912867376230085,129.91286737623008
2007-06-11,106.48374999999999,169306967,-0.010853020653465956,0.018693016668807516,8,52.2475685374417,0.2882756531088349,128.82756531088347
2007-06-12,105.075,173551067,-0.010267805224742667,0.0155207603973759,8,47.751756529797724,0.2780078478840922,127.80078478840922
2007-06-13,105.00474999999999,186630200,-6.107362609914337E-4,0.013877356280361667,8,51.239306429054864,0.27739711162310077,127.73971116231007
2007-06-14,105.03875,143766100,0.005588197446660998,0.01101132255717804,8,55.87751377741682,0.28298530906976177,128.29853090697617
2007-06-15,105.97,199846767,-0.0016311556390622237,0.015351561734257394,8,55.44367147288329,0.2813541534306995,128.13541534306995
2007-06-18,107.5725,128313067,-0.0045002424983470275,0.013617430443881475,8,55.56097107554676,0.2768539109323525,127.68539109323524
2007-06-19,107.1125,136269000,-9.254959446263749E-4,0.014845075174789838,8,50.72659615461657,0.27592841498772613,127.59284149877261
2007-06-20,106.07,143569500,-0.01266858540642708,0.01162284276411002,8,49.84230819554992,0.26325982958129907,126.32598295812991
2007-06-21,107.18750000000001,190324667,0.014102790941528987,0.038074684389795596,8,54.17000828260258,0.27736262052282806,127.73626205228281
2007-06-22,108.09375,179624367,-0.00900307750122821,0.01915051011923563,8,51.14063568416876,0.26835954302159987,126.83595430215999
2007-06-25,108.31,151560867,2.924315282365641E-4,0.026502767314340828,8,47.55556881037346,0.2686519745498364,126.86519745498363
2007-06-26,107.7675,153858367,-0.020435653650075915,0.014697931618994027,8,45.14923709359512,0.2482163208997605,124.82163208997605
2007-06-27,108.3825,151468900,0.02910029372176629,0.022258703652339597,8,51.014551237054796,0.2773166146215268,127.73166146215269
2007-06-28,108.00250000000001,127174267,-0.008984165920714826,0.01573175480655691,8,47.33340605946997,0.26833244870081197,126.8332448700812
2007-06-29,107.5600125,157387867,-0.014374184625041213,0.010641269395312953,8,48.391490408604696,0.25395826407577077,125.39582640757708
2007-07-02,108.89125,123687367,0.008032618576525933,0.008710718716599642,8,55.059302052462606,0.2619908826522967,126.19908826522968
2007-07-03,110.13250000000001,95000567,0.006040395836062067,0.01615311228220402,8,56.29049177373849,0.2680312784883588,126.80312784883587
2007-07-05,111.8375,138749667,0.006194845350017519,0.0177063438296754,8,56.99294694911393,0.2742261238383763,127.42261238383763
2007-07-06,111.73375,125620400,0.006388044592572168,0.01055120072117303,8,56.586222228636416,0.2806141684309485,128.06141684309483
2007-07-09,112.41499999999998,122448000,0.006067755323538213,0.01735395391491846,8,57.955543883581484,0.2866819237544867,128.66819237544865
2007-07-10,112.34125,157998467,-0.0037775494406065784,0.01648365372435075,8,56.94487201541896,0.2829043743138801,128.29043743138803
2007-07-11,112.54249999999999,126734100,0.003231007435512007,0.008501067606115558,8,60.54118319105497,0.2861353817493921,128.6135381749392
2007-07-12,113.62293750000002,148491700,0.01586779145069447,0.014255242628181987,8,62.023689254841386,0.30200317320008657,130.20031732000865
2007-07-13,115.09875000000001,126988767,0.0061205901125129004,0.012077348446102473,8,65.64537643538954,0.3081237633125995,130.81237633125994
2007-07-16,115.17999999999999,146470967,7.972773159022723E-4,0.013528608515918247,8,67.11246381392498,0.3089210406285018,130.89210406285017
2007-07-17,115.631675,157011400,0.0049674163857248085,0.011966155686806677,8,72.93868167041734,0.3138884570142266,131.38884570142267
2007-07-18,114.54625,160508700,-7.857282207128808E-4,0.00652279236551986,8,64.05211706713014,0.3131027287935137,131.31027287935137
2007-07-19,114.83500000000001,232672000,-0.002708829002499315,0.009769110248857807,8,68.04406828511273,0.3103938997910144,131.03938997910146
2007-07-20,111.2925,238369467,-0.008273374776366025,0.01876813851013519,8,64.50950955205765,0.30212052501464837,130.21205250146483
2007-07-23,110.24625,145072967,-0.003367893520630071,0.02058281897983464,8,58.685079970315925,0.2987526314940183,129.87526314940183
2007-07-24,108.4933125,207688500,-0.015090006746826506,0.014355933135130727,8,49.52701752980681,0.28366262474719184,128.36626247471918
2007-07-25,110.4824875,232779000,-7.644767962554063E-4,0.011562824956901231,8,51.73515729723643,0.28289814795093643,128.28981479509366
2007-07-26,110.86125000000001,276728200,-2.4287437013119665E-4,0.033197266741301835,8,48.979559373561656,0.2826552735808052,128.26552735808053
2007-07-27,110.66,201274100,-0.02046449983898838,0.022153686572186228,8,44.691371492501524,0.2621907737418168,126.21907737418168
2007-07-30,110.85125,169209167,-5.460808338545878E-4,0.01559398262676786,8,46.75745003073635,0.2616446929079622,126.1644692907962
2007-07-31,108.08500000000001,206496500,-0.0386550747560646,0.02196466182549879,8,42.13607290088421,0.2229896181518976,122.29896181518976
2007-08-01,108.835,213021500,0.0057319884438865485,0.01354953886684437,8,38.60861201952477,0.22872160659578417,122.87216065957843
2007-08-02,109.28250000000001,126833267,0.006150555563352175,0.01986780151451065,8,39.18914680753407,0.23487216215913634,123.48721621591363
2007-08-03,106.5637375,139423300,-0.03432611130365351,0.015500858345180255,8,32.84883294691832,0.20054605085548283,120.05460508554829
2007-08-06,108.35875,161584100,0.00725928115794875,0.01437490027351928,8,34.585173531071355,0.20780533201343157,120.78053320134316
2007-08-07,109.3275125,139808000,0.018726133237092043,0.03763693834745425,8,37.75169190214099,0.22653146525052362,122.65314652505236
2007-08-08,111.16250000000001,149349800,0.018836325634751135,0.031712208635624,8,42.224904833576,0.24536779088527474,124.53677908852747
2007-08-09,108.15999999999998,218645467,-0.004129944904292421,0.025280650426240253,8,41.9114583030207,0.24123784598098233,124.12378459809823
2007-08-10,107.9762625,197162767,0.01537392100903365,0.017082054312085978,8,42.613807866714325,0.256611766990016,125.66117669900159
2007-08-13,108.02,130500967,-0.018670658940447307,0.011114829963734484,8,45.47964826774846,0.23794110804956867,123.79411080495686
2007-08-14,106.80625,125271467,-0.0044184978176278426,0.02561855620533691,8,40.00916919153781,0.23352261023194082,123.35226102319407
2007-08-15,104.17625,163560067,-0.022242247412964728,0.01603040694250294,8,35.48687162935781,0.21128036281897608,121.12803628189761
2007-08-16,102.69125,233372567,-0.009766041210428875,0.01725958525693124,8,35.33646594703636,0.2015143216085472,120.15143216085474
2007-08-17,104.95,182480100,-0.006933496861092628,0.027786382491123522,8,39.56640104044976,0.19458082474745458,119.45808247474545
2007-08-20,104.61874999999999,125006300,-0.006408199793357874,0.007727256153685753,8,43.07201200058653,0.1881726249540967,118.81726249540966
2007-08-21,107.01750000000001,142417567,0.017784397465561395,0.023617708923169434,8,45.564881534059495,0.2059570224196581,120.59570224196581
2007-08-22,108.69,135544467,-0.0026349608287436536,0.009574542587762228,8,45.987926170521824,0.20332206159091445,120.33220615909144
2007-08-23,108.2,114136067,-0.007124986712896856,0.0089032566201726,8,51.23061007064812,0.1961970748780176,119.61970748780175
2007-08-24,109.74624999999999,109267100,0.024684614677647747,0.017693940714009145,8,51.89305474187718,0.22088168955566534,122.08816895556653
2007-08-27,108.95625000000001,96555567,-0.008440632887270505,0.016462430747667654,8,48.0191806373694,0.21244105666839483,121.24410566683947
2007-08-28,106.5025,124093267,-0.021894504137463557,0.01773443425412982,8,36.75610157593229,0.19054655253093128,119.05465525309313
2007-08-29,109.23625000000001,132337800,0.026283539195768136,0.011681713328220489,8,48.86296415221341,0.21683009172669943,121.68300917266994
2007-08-30,109.10125000000001,134718200,0.006374955747930264,0.01213066657923133,8,48.983519171353,0.2232050474746297,122.32050474746296
2007-08-31,110.55999999999999,127161667,0.006093189233444728,0.013656787673624451,8,54.26920618920937,0.22929823670807442,122.92982367080745
2007-09-04,113.20499999999998,151164400,0.01857972642782703,0.011737502669412663,8,59.44303462591027,0.24787796313590144,124.78779631359014
2007-09-05,112.61375,177375667,-0.007085487428589577,0.023187738494136526,8,62.80208994698038,0.24079247570731185,124.07924757073118
2007-09-06,112.47375,152048600,0.0076476001165145914,0.017367088525575777,8,68.70472482436303,0.24844007582382643,124.84400758238263
2007-09-07,111.07375,144929100,0.0032726730796380854,0.015587770836709081,8,62.642200286538106,0.2517127489034645,125.17127489034645
2007-09-10,111.0325,151123200,-0.008878915025310593,0.01624044751447778,8,62.42684944121899,0.2428338338781539,124.28338338781539
2007-09-11,110.3975,112299167,0.01079065946660977,0.018205673427670314,8,58.70306301970029,0.25362449334476367,125.36244933447635
2007-09-12,110.63499999999999,129515800,-0.003565634143646602,0.021126047016171566,8,56.74982448885605,0.2500588592011171,125.00588592011171
2007-09-13,111.0175,95633500,-0.006125763327387665,0.008163873968914435,8,58.12566038527464,0.2439330958737294,124.39330958737294
2007-09-14,111.67625,91306900,0.010047124622124445,0.014037708641412294,8,55.65942531481593,0.25398022049585384,125.39802204958539
2007-09-17,111.06312499999999,103725700,-9.9303385401746E-4,0.0027762698381975743,8,58.05935811393498,0.2529871866418364,125.29871866418362
2007-09-18,113.41749999999999,186720300,0.02469839663574455,0.024279616785558036,8,67.92574636852734,0.27768558327758097,127.76855832775809
2007-09-19,114.773725,192222600,-0.008059000075742876,0.014041986165198726,8,62.77886049325885,0.2696265832018381,126.9626583201838
2007-09-20,115.4812625,141366800,0.006433114798483264,0.00874634604848505,8,64.15519168029287,0.2760596980003213,127.60596980003214
2007-09-21,117.1712375,228992100,2.1049875160667474E-5,0.015410610191642084,8,61.662780243776126,0.276080747875482,127.60807478754819
2007-09-24,119.32249999999999,202213000,0.015443158691919135,0.01165351244247345,8,61.43248601585806,0.2915239065674011,129.15239065674012
