trade_date,market_avg_price,market_avg_volume,market_avg_rsi,stocks_traded,buy_signals,sell_signals,oversold_count,overbought_count
2004-06-17,29.10983333333333,2.2576683333333332E7,55.22025451732662,6,3,3,1,2
2004-07-09,26.821428571428577,1.182957142857143E7,42.14837896445714,7,2,5,2,0
2004-07-21,23.395714285714288,3.47778E7,25.725172803966323,7,2,5,5,0
2005-01-03,51.34625,1.75216125E7,52.67906174977216,8,4,4,1,2
2005-03-04,45.253750000000004,1.52175875E7,45.50602995458883,8,3,5,2,1
2006-03-23,76.92125,2.17018375E7,40.813379724997695,8,3,5,3,0
2006-10-17,84.465,1.3513808375E7,55.57747516461187,8,5,3,0,1
2007-06-04,105.914375,1.5759908375E7,57.02456746898624,8,5,3,1,3
2008-02-19,104.75999999999999,1.96475375E7,42.21728998147588,8,1,7,1,1
2010-03-18,140.965,1.2852325E7,77.16920924237289,8,8,0,0,6
2011-04-14,171.08444444444447,1.4813677777777778E7,49.06789722993185,9,5,4,2,0
2011-06-24,163.14277777777775,1.8958766666666668E7,39.86033006727275,9,3,6,3,0
2011-07-29,189.34777777777782,2.0475788888888888E7,54.76450362949848,9,5,4,0,2
2012-08-24,189.73010000000002,1.081667E7,64.23154628733263,10,8,2,0,5
2013-09-24,233.14349999999996,2.345593E7,66.42951858171554,10,9,1,0,5
2013-10-07,232.0175,1.456283E7,56.238873494024816,10,7,3,0,1
2014-01-21,280.10600000000005,1.833707E7,56.60003628120535,10,7,3,1,2
2014-07-03,191.61419999999998,1.02056E7,62.99614193403742,10,8,2,0,4
2014-12-24,172.879,4604521.6,47.636392665985184,10,8,2,0,0
2016-05-02,211.29799999999994,1.60675132E7,47.23737242025,10,4,6,1,1
2017-02-17,264.177,1.29797804E7,64.41166481149651,10,9,1,0,4
2018-11-30,419.4,2.35175069E7,45.90153829674101,10,6,4,1,0
2020-03-27,488.1379999999999,2.62672742E7,48.55461238833154,10,4,6,0,0
2020-07-07,783.9039999999999,1.7076339E7,65.9560957199268,10,9,1,0,3
2022-02-09,874.195,3.71222269E7,51.851545379904124,10,6,4,1,0
2022-10-04,160.34700000000004,5.16153526E7,41.3807161633823,10,4,6,2,0
2024-04-04,353.542,4.37913553E7,48.322275093478936,10,4,6,1,0
2025-03-27,332.635,5.5217639E7,48.64444128866308,10,5,5,0,0
2000-04-11,85.05199999999999,1.099792E7,43.49291260090295,5,1,4,0,1
2000-08-21,61.0,6205140.0,63.1137502757774,5,4,1,0,2
2001-01-19,34.9,2.826138E7,71.9635661918529,5,5,0,0,3
2001-04-16,37.660000000000004,1.08447E7,51.31446923872763,5,4,1,0,0
2003-11-26,31.083333333333332,1.550365E7,46.36881929916495,6,3,3,1,0
2006-08-04,73.16250000000001,2.1294675E7,55.380656279737714,8,5,3,2,3
2007-09-18,113.41749999999999,2.33400375E7,67.92574636852734,8,7,1,0,5
2009-01-16,65.37125,2.19895625E7,50.78548220893022,8,2,6,0,0
2009-06-11,96.63500000000002,1.69044125E7,69.54637231254284,8,7,1,0,5
2010-02-26,129.575,1.2372725E7,61.378475636785126,8,6,2,0,2
2012-05-24,171.12499999999997,1.567321E7,38.85688744026641,10,0,10,3,0
2012-09-20,200.45266,1.603956E7,62.53271101871694,10,7,3,0,3
2013-01-16,186.313,1.965328E7,58.25010403752043,10,6,4,0,1
2015-01-06,164.58,1.66491852E7,49.95125722318419,10,1,9,0,1
2015-10-27,203.75300000000001,1.78637591E7,67.17191103520395,10,8,2,0,6
2016-07-08,218.04899999999998,1.36530367E7,57.222786138279524,10,10,0,0,0
2016-08-29,232.05699999999996,9992509.1,49.040197259629274,10,7,3,1,1
2017-08-01,310.6260000000001,1.38751912E7,56.1914324103621,10,6,4,0,2
2018-08-21,467.3639999999999,1.77377706E7,59.61828052307535,10,5,5,0,2
2018-09-12,477.265,3.32491668E7,57.00206497986594,10,6,4,0,1
2019-05-07,459.21999999999997,2.12164231E7,49.001128979842484,10,4,6,1,0
2020-11-20,727.725,2.07328401E7,62.16959525974711,10,5,5,0,1
2021-10-06,878.982,2.34168444E7,44.81569124988368,10,3,7,2,1
2024-03-18,357.808,4.50993326E7,51.94154501220605,10,5,5,1,0
2024-05-22,366.813,3.04920015E7,70.68310265518339,10,9,1,0,6
2001-07-06,40.972,1.554264E7,46.77771289211315,5,2,3,0,0
2001-10-22,28.588,1.170416E7,73.92444533395621,5,5,0,0,3
2003-01-21,19.051666666666666,1.1868116666666666E7,51.05236740004377,6,2,4,0,0
2003-02-28,15.990000000000002,1.3892716666666666E7,58.96847514088726,6,5,1,1,2
2003-11-07,31.425,2.1390883333333332E7,50.015371754026965,6,2,4,1,2
2004-09-02,32.2,1.06061375E7,67.59449840164986,8,6,2,0,3
2004-12-20,48.27375,2.00289625E7,51.12607866400494,8,3,5,1,1
2005-02-24,51.31625,2.48221625E7,48.35543336213321,8,4,4,3,3
2005-06-16,57.2325,1.5824225E7,51.106581653663,8,4,4,1,1
2005-07-06,58.803125,1.445145E7,51.21109689525618,8,5,3,0,0
2007-09-24,119.32249999999999,2.5276625E7,61.43248601585806,8,7,1,1,3
2009-01-28,73.49499999999999,2.02024875E7,48.87653937191284,8,5,3,0,0
2010-08-13,127.58222222222223,1.6041311111111112E7,42.71880822048975,9,2,7,2,1
2011-03-09,168.04555555555558,1.4887366666666666E7,32.50720196325459,9,1,8,5,0
2011-04-25,170.38544444444446,1.1073344444444444E7,54.76602090852916,9,7,2,1,1
2011-07-12,179.66555555555556,1.5553766666666666E7,60.56544981362484,9,7,2,1,4
2013-07-17,216.981,1.255263E7,76.30398372202593,10,10,0,0,7
2013-11-01,255.53069999999997,1.852424E7,55.16858837838119,10,6,4,1,2
2014-04-10,210.15,2.312886E7,34.39211887392879,10,1,9,3,0
2014-05-12,214.002,1.235492E7,44.26880277734877,10,7,3,1,1
2015-03-24,193.90900000000002,1.23377406E7,47.15261171099367,10,5,5,1,0
2015-04-13,195.949,1.19130209E7,49.18528787139307,10,8,2,0,1
2017-10-04,315.79799999999994,1.21169768E7,49.466185259004945,10,6,4,0,0
2017-11-03,342.577,1.6738964E7,60.582931708919055,10,8,2,2,5
2019-05-30,428.764,1.4218003E7,36.33177776136217,10,1,9,3,0
2019-12-20,497.14300000000003,2.74210371E7,73.91619654698829,10,10,0,0,6
2020-09-18,668.3149999999999,5.50770838E7,26.53726928425585,10,0,10,6,0
2021-07-14,935.2179999999998,2.38829974E7,67.121407371098,10,8,2,0,4
2021-07-27,875.582,2.97233608E7,47.3072469176381,10,6,4,1,0
2022-07-21,233.827,4.28417584E7,67.75069340975128,10,9,1,1,7
2022-08-01,243.19100000000003,4.25507732E7,66.24503426697822,10,8,2,1,6
2023-01-03,140.933,6.1156594E7,36.68781214594254,10,2,8,3,0
2023-04-25,187.32600000000002,4.48435533E7,36.562077749957936,10,1,9,2,0
2023-06-14,250.908,5.43543136E7,73.49802249860886,10,9,1,0,6
1999-12-21,78.162,8839020.0,64.41871992460489,5,5,0,0,1
2003-02-03,18.958333333333332,1.0613333333333334E7,36.538996763941725,6,3,3,3,0
2004-03-01,27.65166666666666,1.3580933333333334E7,42.007475902991544,6,2,4,1,0
2005-06-13,57.736250000000005,1.4318525E7,53.20508691142859,8,5,3,1,0
2006-05-15,77.1725,1.65423375E7,29.811708898833317,8,0,8,5,0
2006-07-14,74.3575,1.898785E7,30.55601923464134,8,0,8,5,0
2008-01-03,142.17624999999998,1.82419125E7,48.77941049089272,8,5,3,1,0
2008-02-13,110.95875,2.383545E7,47.513583229646265,8,4,4,1,1
2008-12-09,68.67375,2.50654625E7,59.97255489214169,8,8,0,0,2
2010-07-27,126.9011111111111,1.6831544444444444E7,61.267394074785166,9,7,2,0,3
2012-11-30,187.7685,3.176374E7,65.87244789214158,10,8,2,1,4
2013-08-29,222.16499999999996,1.623665E7,51.7541539051452,10,5,5,1,2
2015-02-24,193.829,1.44343019E7,66.50279012671386,10,9,1,0,3
2015-05-22,220.98799999999997,1.26873604E7,56.02273561894947,10,7,3,1,2
2015-07-17,193.79399999999998,2.14207035E7,54.04801850753446,10,7,3,2,3
2016-02-29,191.08200000000005,1.51380402E7,71.20581572159492,10,8,2,0,5
2016-10-11,238.86800000000002,1.8339672E7,54.401846640573446,10,7,3,0,1
2018-09-27,487.7189999999999,1.95743174E7,63.84591899145505,10,9,1,0,4
2019-04-17,460.47299999999996,1.47555177E7,69.69776380758283,10,7,3,0,5
2021-02-17,835.9199999999998,2.08417634E7,60.92155873182312,10,6,4,1,3
2021-02-25,775.2499999999999,3.33323709E7,32.50879991017356,10,0,10,4,0
2021-08-11,857.7629999999999,2.00419018E7,52.823571878099855,10,5,5,1,2
2022-01-25,792.1419999999998,4.25313094E7,18.78460728424689,10,0,10,10,0
2022-06-09,438.25699999999995,3.70189395E7,52.97358165843887,10,7,3,1,1
2023-05-08,201.647,4.21532837E7,56.81942215513673,10,10,0,0,0
2023-07-03,253.94500000000002,2.72828753E7,55.32300844461929,10,8,2,0,1
2024-02-13,327.777,4.08010729E7,52.95621966731161,10,5,5,1,2
1999-12-20,75.55,7206120.0,62.82581165157509,5,4,1,0,1
2000-09-22,50.802,1.689038E7,34.00402704574424,5,0,5,2,0
2001-10-08,24.755999999999997,9613680.0,50.74228007923779,5,1,4,0,0
2002-12-10,20.898333333333333,1.0795733333333334E7,56.70414951221366,6,2,4,0,1
2004-07-07,27.512857142857143,1.369452857142857E7,47.38898005506394,7,2,5,0,0
2007-11-09,132.86749999999998,3.21917E7,45.412136235213275,8,1,7,1,0
2008-02-22,104.52374999999999,3.1300725E7,41.78132547243287,8,1,7,2,1
2008-06-18,122.565,1.79714625E7,46.44063770507577,8,4,4,1,0
2009-08-28,107.23875,1.8389925E7,60.10502810318367,8,6,2,0,2
2010-01-26,129.625,2.432605E7,29.129568813615258,8,0,8,5,0
2011-04-04,174.18555555555554,1.3057088888888888E7,60.508128099717084,9,6,3,0,2
2012-12-24,185.08679999999998,7263910.0,56.99192641161884,10,7,3,0,1
2016-03-24,204.654,1.05158367E7,61.513609892680506,10,10,0,0,1
2017-09-19,317.001,1.53744344E7,61.622657960844414,10,7,3,0,2
2018-02-21,401.919,1.71294666E7,45.49376464180726,10,7,3,1,0
2018-10-03,482.00700000000006,2.90484273E7,54.4598391101267,10,7,3,0,0
2020-09-28,697.3329999999999,3.15199098E7,51.63891435095557,10,2,8,0,0
2020-12-28,771.162,2.47596749E7,50.97943000765816,10,7,3,0,1
2021-09-17,902.142,3.18207505E7,48.07606753077556,10,3,7,1,1
2022-04-11,810.23,3.13567256E7,36.755848726335444,10,0,10,1,0
2023-06-15,253.20000000000005,5.43636288E7,72.10236689582305,10,9,1,0,5
2024-01-23,302.75899999999996,3.72991416E7,68.94757760926241,10,9,1,1,6
2024-05-17,361.61800000000005,3.11718257E7,63.69384011706618,10,10,0,0,4
2000-02-18,76.288,1.11139E7,63.18647813401867,5,3,2,0,2
2000-08-09,55.926,1.075268E7,34.589039448443046,5,2,3,2,0
2001-07-20,39.60600000000001,1.683684E7,39.3600158233646,5,1,4,2,0
2001-08-03,41.017999999999994,7002420.0,40.46940467045688,5,2,3,2,0
2003-09-16,27.543333333333337,1.3492416666666666E7,64.9218891143174,6,6,0,0,2
2006-06-20,75.25874999999999,1.8842320875E7,44.3193720978379,8,3,5,1,0
2006-11-22,100.08625,1.2837695875E7,76.8580823955,8,8,0,0,6
2007-12-13,142.39625,2.264375E7,60.02347139372489,8,6,2,1,2
2008-10-07,73.375,4.49726E7,34.78227045931119,8,0,8,3,0
2009-05-28,91.88624999999999,1.5067325E7,53.08083572843547,8,5,3,0,0
2009-09-10,109.265,1.67404375E7,66.66287768012488,8,7,1,0,4
2010-03-15,139.84,1.16977875E7,75.38054662232713,8,8,0,0,5
2010-05-05,141.631875,2.3868125E7,37.00683207722,8,3,5,3,0
2011-02-17,181.53555555555556,2.5898377777777776E7,67.39466043771417,9,7,2,0,4
2011-03-30,173.21,1.2964355555555556E7,58.475980467704126,9,8,1,0,1
2011-05-24,168.81344444444446,1.2306111111111112E7,43.29321102983784,9,2,7,2,2
2011-06-06,169.86555555555555,1.2526166666666666E7,51.39269630641837,9,3,6,1,1
2014-02-26,299.199,1.700803E7,75.71274621711184,10,9,1,0,7
2014-02-27,300.701,1.486638E7,75.36125462518855,10,10,0,0,8
2014-07-18,191.127,3.047108E7,53.48370842098848,10,5,5,0,2
2014-07-31,182.56300000000002,2.759288E7,46.46961525192489,10,2,8,2,0
2014-08-27,196.873,1.299116E7,72.11269171063,10,9,1,0,6
2014-12-30,173.22299999999998,8104725.6,51.42681131023571,10,8,2,0,0
2016-11-23,233.91399999999993,1.33456423E7,56.31495765112338,10,6,4,0,2
2018-03-05,408.764,1.67343895E7,68.48601950941024,10,8,2,0,4
2019-11-08,472.571,1.06666836E7,70.03926910442445,10,10,0,0,6
2022-08-09,239.879,3.61797997E7,57.65523478285272,10,8,2,0,1
2023-09-13,256.179,4.07466071E7,55.40479709186509,10,7,3,0,0
2025-04-08,286.355,1.057395977E8,28.311900671787168,10,0,10,6,0
2000-02-23,77.576,1.06239E7,61.693775383641956,5,3,2,0,1
2000-10-09,39.664,1.26441E7,27.345994012085775,5,0,5,4,0
2001-04-03,34.036,1.590438E7,48.12559471809502,5,1,4,0,0
2002-09-05,17.37333333333333,1.11928E7,42.00014617583976,6,1,5,1,0
2003-04-11,17.386666666666667,1.9102433333333332E7,48.672597515412555,6,2,4,0,0
2003-09-05,27.12166666666667,1.8750616666666668E7,81.5098543628636,6,6,0,0,6
2004-03-11,26.46333333333334,2.0984216666666668E7,38.33565125724558,6,1,5,2,1
2006-03-30,83.95125,2.02662E7,57.23017568462782,8,5,3,0,3
2006-04-06,88.60749999999999,2.45076875E7,64.11021315866614,8,7,1,0,3
2008-09-24,94.79875000000001,2.16610125E7,42.642892501075714,8,2,6,1,0
2009-05-22,87.5525,1.1356225E7,36.482761143202495,8,1,7,3,0
2009-12-24,144.3175,6471425.0,70.25274888739212,8,8,0,0,4
2010-03-10,141.71875,1.50199125E7,70.85979594723078,8,8,0,0,5
2010-06-08,136.916875,2.59014625E7,44.06184848552828,8,2,6,1,0
2010-07-06,116.36111111111111,1.7930188888888888E7,19.581290632278993,9,0,9,7,0
2010-11-24,167.02055555555555,1.3393688888888888E7,55.91152112569969,9,7,2,1,3
2011-04-15,165.03555555555556,1.7389988888888888E7,46.26988277942373,9,5,4,1,0
2012-07-06,174.6605,1.070228E7,59.145370615308615,10,8,2,0,1
2014-12-10,169.11399999999998,1.5034203E7,37.66330560286485,10,1,9,2,0
2015-07-31,193.12999999999997,1.59276248E7,53.036924014075154,10,8,2,1,2
2015-09-03,182.27299999999997,1.63842459E7,41.32649626924562,10,1,9,0,0
2016-07-12,220.977,1.25105763E7,57.84441053303075,10,10,0,0,1
2017-01-31,255.128,1.78556187E7,64.4982168095141,10,8,2,0,5
2017-02-03,255.24800000000005,1.72040721E7,65.3488703933653,10,8,2,0,4
2017-05-22,301.1809999999999,1.67265269E7,56.33107638580219,10,6,4,0,1
2018-10-29,398.494,3.0919223E7,36.620355969804926,10,1,9,2,1
2024-12-27,364.23,4.07435767E7,46.562120583627,10,4,6,0,0
2025-01-16,350.591,4.54052016E7,34.7550050176145,10,2,8,3,0
2000-07-07,62.552,8320380.0,39.78037601458623,5,1,4,3,1
2001-12-27,37.20399999999999,8119980.0,48.056362954695544,5,3,2,0,0
2002-06-18,24.375,1.1353216666666666E7,37.311072337852266,6,2,4,2,0
2004-03-03,27.175,1.3620133333333334E7,32.07811336718987,6,1,5,2,0
2004-07-28,22.525714285714283,1.380647142857143E7,33.21691231164247,7,2,5,4,0
2005-06-23,58.86,2.23461375E7,51.97708976911057,8,5,3,0,0
2005-10-18,65.95624999999998,1.538475E7,45.91660275023873,8,2,6,1,0
2005-11-18,82.61500000000001,2.38105125E7,76.67548746596017,8,8,0,0,5
2006-08-02,71.80375000000001,1.5079758375E7,51.74465080052468,8,4,4,2,3
2007-05-18,99.1025,1.7561083375E7,62.49695962624002,8,6,2,0,2
2007-05-29,102.28125,1.4909633375E7,61.405266686211974,8,7,1,0,2
2007-07-30,110.85125,2.1151145875E7,46.75745003073635,8,3,5,0,0
2007-08-30,109.10125000000001,1.6839775E7,48.983519171353,8,5,3,0,0
2008-07-11,113.39625,2.1694175E7,26.421730269272285,8,0,8,5,0
2008-08-06,108.81125,2.177595E7,48.306553600096166,8,7,1,0,0
2009-01-09,69.38624999999999,1.44846875E7,55.111885550207134,8,5,3,0,1
2009-04-01,80.535,2.37264E7,60.878059052218426,8,7,1,0,1
2009-05-19,89.875,1.59326125E7,49.00560408559778,8,4,4,0,0
2010-08-30,123.35333333333334,1.2148544444444444E7,39.85502342114287,9,3,6,4,0
2011-10-18,174.87444444444444,1.5730522222222222E7,58.39587800913586,9,7,2,1,2
2012-05-21,172.54299999999998,2.749554E7,31.57322323893443,10,2,8,3,0
2013-02-07,196.4685,1.350295E7,56.506010957295906,10,4,6,0,3
2013-04-22,179.90339999999998,1.28776375E7,48.16049447692584,10,5,5,1,0
2014-09-16,193.84449999999998,1.989244E7,43.1717266936188,10,3,7,2,0
2017-06-22,314.593,2.32021055E7,49.72021815456792,10,5,5,1,2
2017-08-03,311.9920000000001,1.41528239E7,53.28183452666643,10,6,4,0,2
2018-09-25,480.02599999999995,2.23602468E7,56.30842054013626,10,7,3,0,2
2019-09-09,446.3740000000001,1.56484743E7,51.54824160261835,10,8,2,0,0
2019-12-30,501.841,1.35434198E7,71.7517663029892,10,9,1,0,6
2020-02-05,578.7839999999999,1.965915E7,59.726843532120235,10,8,2,0,2
2020-02-24,580.9770000000001,2.94596125E7,50.24556249629366,10,3,7,0,0
2020-05-05,605.428,1.9439448E7,56.18424494976314,10,9,1,0,1
2020-08-11,800.2410000000001,2.24644097E7,50.09173857856787,10,4,6,0,0
2021-01-07,772.6279999999999,2.76736499E7,50.395560324909844,10,5,5,0,1
2021-04-08,836.5219999999999,2.20048188E7,72.8688803711568,10,10,0,0,8
2021-10-04,856.485,2.98044643E7,39.92071599021829,10,3,7,3,0
2022-09-15,167.635,4.69136163E7,31.784889744769526,10,1,9,5,0
2023-12-22,285.00200000000007,2.8190674E7,68.9639149170944,10,9,1,0,4
2025-01-22,369.945,5.27024225E7,54.42374002072838,10,8,2,1,0
2000-03-22,94.238,1.377894E7,66.04641743096818,5,5,0,0,1
2000-09-27,50.64,1.600372E7,33.97673287893821,5,1,4,2,0
2001-04-06,33.577999999999996,1.522322E7,46.265227804787074,5,2,3,0,0
2003-01-07,20.601666666666667,1.3058216666666666E7,45.49307977596471,6,5,1,0,0
2003-07-18,22.54313333333333,1.6829116666666668E7,57.12123699473677,6,3,3,0,2
2004-07-30,23.024285714285714,1.2596442857142856E7,37.81080571991824,7,2,5,3,0
2004-10-12,38.45374999999999,1.2601175E7,59.40845777371284,8,6,2,0,1
2005-10-27,71.97125,1.39127375E7,50.22414957146701,8,4,4,0,1
2007-04-02,91.11125,1.2404795875E7,61.78697902750059,8,6,2,1,2
2007-04-11,92.25375,1.5039933375E7,53.52996273564356,8,6,2,0,1
2008-03-14,97.06500000000001,2.867165E7,47.048762681935344,8,4,4,1,0
2008-04-18,117.26749999999998,2.7122125E7,62.879611997957504,8,6,2,0,1
2008-11-13,67.135,3.89261125E7,50.378227081006756,8,2,6,0,0
2009-09-17,114.73750000000001,1.9152525E7,68.9983308998652,8,8,0,0,4
2009-10-22,126.36625000000001,1.79989125E7,69.91354896040606,8,7,1,0,4
2010-04-06,145.155,1.509595E7,58.93083432223547,8,6,2,0,2
2011-01-31,170.6794444444444,1.7941377777777776E7,43.428483098522776,9,3,6,2,0
2014-02-04,275.85499999999996,1.674809E7,49.11147163507721,10,5,5,1,1
2015-11-11,216.05,1.5008245E7,67.51148439416053,10,8,2,0,5
2016-01-21,194.435,2.0767484E7,23.87950752086793,10,0,10,9,0
2017-10-19,325.278,1.37752091E7,71.42191335930478,10,10,0,0,4
2018-02-14,391.24,2.01979278E7,46.15812873623762,10,4,6,0,0
2018-06-29,442.9700000000001,1.45033734E7,46.89144554783443,10,3,7,1,0
2019-12-13,481.476,1.88054575E7,58.55699115812863,10,7,3,0,3
2020-07-10,834.874,2.00061213E7,70.4915525297971,10,10,0,0,6
2021-07-21,860.375,2.19748591E7,48.961575650235844,10,5,5,1,0
2022-07-25,226.596,3.40617152E7,57.39440742572691,10,7,3,1,4
2023-01-13,154.59300000000002,5.01310577E7,66.39507420415438,10,9,1,0,5
2024-06-25,292.885,6.93641623E7,60.71753062589274,10,8,2,1,3
2000-11-13,38.798,1.36619E7,52.034418888814244,5,1,4,0,0
2001-03-20,32.45,1.498208E7,51.980595010641174,5,1,4,0,0
2002-03-01,34.260000000000005,1.27817E7,53.88467419768576,5,3,2,0,1
2002-05-29,26.149999999999995,7367166.666666667,43.63045054469456,6,1,5,1,0
2003-01-24,18.948333333333334,1.5529566666666666E7,42.63877315262193,6,2,4,2,0
2003-08-12,22.370000000000005,9797166.666666666,42.01512094108773,6,2,4,1,0
2004-09-15,34.3325,1.2550325E7,59.042257946393065,8,7,1,0,1
2005-11-28,86.55250000000001,1.75066625E7,72.5402561272034,8,7,1,0,5
2006-05-18,75.14500000000001,2.2870345875E7,27.893648948587504,8,0,8,4,0
2007-07-16,115.17999999999999,1.8308870875E7,67.11246381392498,8,8,0,0,4
2008-01-04,134.9925,2.73761625E7,38.68601999623659,8,0,8,1,0
2008-04-07,108.16125,1.88969625E7,63.60449656288586,8,7,1,0,1
2008-11-28,63.7475,7796412.5,42.854312950023726,8,2,6,0,0
2009-12-23,142.61124999999998,1.1042975E7,66.59275810567806,8,8,0,0,4
2010-06-18,146.2055,1.6815625E7,57.1484767518661,8,8,0,0,1
2012-01-05,167.52111111111108,1.3202322222222222E7,60.3192793795702,9,6,3,0,3
2012-03-23,199.61055555555558,9434177.777777778,65.5966415980867,9,6,3,0,4
2013-04-01,196.245,1.156231E7,43.921033814892276,10,2,8,2,1
2014-05-27,230.25800000000004,1.286065E7,65.76052554171352,10,10,0,0,3
2015-04-06,189.004,1.41656407E7,51.234682804576934,10,5,5,0,0
2015-05-13,213.6835,1.20131914E7,53.65400659235628,10,6,4,1,1
2015-10-26,204.01600000000002,1.94502915E7,67.8524697851961,10,8,2,0,6
2016-03-04,197.73899999999998,1.6395861E7,74.5290833563873,10,10,0,0,7
2016-08-08,233.13399999999993,1.10122914E7,69.83963460077727,10,8,2,0,6
2017-07-18,317.8190000000001,2.2005523E7,64.45906199440196,10,9,1,0,4
2018-01-03,359.058,2.6313867E7,63.055886203856744,10,9,1,0,4
2019-10-15,449.73699999999997,1.39754396E7,60.95556014139837,10,10,0,0,2
2019-12-19,496.83900000000006,1.60925825E7,66.17927143275031,10,10,0,0,3
2019-12-26,510.15099999999995,1.33130431E7,81.01199073301565,10,10,0,0,9
2020-04-07,515.53,3.07632794E7,63.913258236802584,10,10,0,0,1
2022-01-07,901.0219999999999,2.7512897E7,41.87059127400904,10,0,10,2,0
2022-09-21,164.50000000000003,4.99371572E7,39.69610931425704,10,1,9,3,0
2023-03-27,191.065,4.064176E7,64.50914907848482,10,10,0,0,2
2023-04-03,198.89899999999997,4.35782486E7,71.98850981732626,10,10,0,0,6
2024-03-21,363.12,3.99842323E7,48.46873074060258,10,7,3,2,0
2024-06-07,391.001,2.74829151E7,55.5611415483928,10,9,1,1,1
2024-12-10,364.66,5.07249206E7,64.6973292985576,10,8,2,0,5
2000-10-26,40.564,1.90795E7,48.7877490693065,5,2,3,0,0
2001-12-11,36.384,1.157012E7,69.30276664237587,5,5,0,0,3
2004-06-23,28.057142857142857,1.450387142857143E7,61.88473602925215,7,4,2,1,3
2005-08-30,61.79874999999999,1.31264E7,47.47167582704901,8,5,3,1,0
2006-07-21,73.60849999999999,3.6478645875E7,30.698846885009793,8,2,6,5,0
2008-03-19,96.96875,2.0743675E7,45.04782517043989,8,4,4,1,0
2008-07-16,114.87500000000001,2.30021375E7,34.27850350976121,8,1,7,2,0
2010-04-23,150.5625,2.77281625E7,65.00396831279718,8,6,2,0,4
2010-07-02,116.30111111111114,1.6590022222222222E7,26.828951734687607,9,0,9,6,0
2011-01-27,174.39677777777777,2.7031344444444444E7,50.65866777878094,9,6,3,1,2
2012-03-07,184.0944444444444,1.2605088888888888E7,51.349539934884234,9,4,5,2,3
2012-12-05,182.31525000000002,2.178162E7,66.20509106752459,10,8,2,0,3
2013-10-11,230.8639,1.393969E7,49.63518006287588,10,3,7,0,0
2014-05-21,222.44400000000002,1.437099E7,51.95989118207929,10,8,2,0,1
2015-06-17,224.82499999999996,1.30936383E7,51.95414643182696,10,5,5,1,1
2016-01-27,191.71599999999998,2.87402701E7,31.723876644435695,10,0,10,4,0
2018-02-16,396.851,1.76775099E7,45.68764194122826,10,6,4,0,0
2018-07-13,464.94000000000005,1.27140594E7,57.38513873253379,10,8,2,0,1
2019-06-07,427.18500000000006,2.12005612E7,47.627411732139,10,5,5,1,1
2020-05-14,623.0600000000001,2.23267143E7,59.73154601652226,10,10,0,0,1
2020-08-10,819.509,2.23233429E7,56.66325323382205,10,7,3,0,2
2020-12-04,756.223,2.21946292E7,59.03491887431621,10,8,2,0,2
2021-09-15,911.6020000000001,2.11436448E7,57.06543314739912,10,7,3,0,2
2023-02-22,174.223,4.88677257E7,45.8289985723922,10,2,8,0,0
2023-06-02,237.648,4.77515361E7,76.69720206409696,10,10,0,0,8
2023-08-24,246.06300000000002,5.02944153E7,40.17878411447574,10,1,9,0,0
2023-10-27,234.78400000000002,4.85012159E7,35.346746014692926,10,2,8,3,0
2024-05-24,378.343,2.78600475E7,59.72957645840968,10,8,2,1,3
2001-04-12,38.874,1.49471E7,54.13603607136624,5,5,0,0,0
2001-12-13,35.43,1.096904E7,61.52955007030624,5,4,1,0,1
2002-02-06,34.480000000000004,1.370982E7,45.11132437507125,5,1,4,2,1
2004-05-03,26.36833333333333,1.5919066666666666E7,32.78017412248315,6,1,5,3,0
2004-05-12,27.058333333333334,1.5944183333333334E7,41.50508315342127,6,2,4,0,0
2005-12-07,84.79125,1.5153925E7,62.550649490075216,8,6,2,0,3
2007-05-03,97.3775,1.9809883375E7,64.75360160938018,8,6,2,1,4
2008-09-08,98.42625000000001,2.30325875E7,33.86614529368579,8,1,7,4,0
2009-03-02,70.51750000000001,2.09530375E7,31.405886980582792,8,0,8,4,0
2010-01-25,128.846875,2.04221625E7,27.37171467415689,8,0,8,5,0
2010-10-18,158.03,1.6900522222222224E7,55.19737470595138,9,5,4,0,2
2010-11-16,155.01472222222225,1.72087E7,46.37489609588244,9,2,7,1,1
2011-05-26,171.87666666666667,1.4693255555555556E7,48.805407140422716,9,4,5,2,2
2011-08-24,165.97777777777776,1.3820988888888888E7,43.29886362951415,9,0,9,0,0
2012-06-07,167.10700000000003,1.204249E7,44.15614529959966,10,2,8,1,0
2014-11-04,180.717,1.36739812E7,64.90512985188042,10,7,3,0,4
2015-08-03,192.66199999999998,1.79452663E7,52.32589089138878,10,7,3,1,2
2015-08-20,189.04800000000003,2.22174021E7,43.009167476507,10,2,8,0,0
2015-09-23,189.73399999999998,1.07543121E7,57.12510511461126,10,8,2,0,0
2016-11-18,230.363,1.93772002E7,46.187870591480234,10,4,6,2,1
2020-10-15,739.168,2.43918181E7,64.52413481083767,10,10,0,0,1
2023-03-09,173.698,5.06293891E7,44.939958183502526,10,5,5,1,0
2024-11-01,314.67199999999997,5.46519098E7,50.41054050852573,10,5,5,1,0
2000-06-21,90.056,1.861564E7,60.247466446235784,5,3,2,1,2
2000-09-21,50.86,1.02605E7,34.50349614800645,5,0,5,2,0
2000-10-05,41.5,1.422068E7,33.65443966417497,5,0,5,3,0
2001-06-15,44.712,1.62527E7,37.29446373468482,5,1,4,1,0
